team,team_name,date,result,opponent,home,points
ORL,Orlando Magic,2023-12-06,L,CLE,False,111
ORL,Orlando Magic,2023-12-02,L,BKN,False,101
ORL,Orlando Magic,2023-12-01,W,WAS,True,130
ORL,Orlando Magic,2023-11-29,W,WAS,True,139
ORL,Orlando Magic,2023-11-26,W,CHA,True,130
ORL,Orlando Magic,2023-11-24,W,BOS,True,113
ORL,Orlando Magic,2023-11-22,W,DEN,True,124
ORL,Orlando Magic,2023-11-21,W,TOR,True,126
ORL,Orlando Magic,2023-11-19,W,IND,False,128
ORL,Orlando Magic,2023-11-17,W,CHI,False,103
ORL,Orlando Magic,2023-11-15,W,CHI,False,96
ORL,Orlando Magic,2023-11-14,L,BKN,False,104
ORL,Orlando Magic,2023-11-11,W,MIL,True,112
ORL,Orlando Magic,2023-11-09,L,ATL,True,119
ORL,Orlando Magic,2023-11-06,L,DAL,True,102
ORL,Orlando Magic,2023-11-04,W,LAL,True,120
ORL,Orlando Magic,2023-11-02,W,UTA,False,115
ORL,Orlando Magic,2023-10-31,L,LAC,False,102
ORL,Orlando Magic,2023-10-30,L,LAL,False,103
ORL,Orlando Magic,2023-10-27,W,POR,False,102
ORL,Orlando Magic,2023-10-25,W,HOU,True,116
IND,Indiana Pacers,2024-04-14,W,ATL,True,157
IND,Indiana Pacers,2024-04-12,L,CLE,False,120
IND,Indiana Pacers,2024-04-09,W,TOR,False,140
IND,Indiana Pacers,2024-04-07,W,MIA,True,117
IND,Indiana Pacers,2024-04-05,W,OKC,True,126
IND,Indiana Pacers,2024-04-03,L,BKN,False,111
IND,Indiana Pacers,2024-04-01,W,BKN,True,133
IND,Indiana Pacers,2024-03-29,W,LAL,True,109
IND,Indiana Pacers,2024-03-27,L,CHI,False,99
IND,Indiana Pacers,2024-03-25,W,LAC,False,133
IND,Indiana Pacers,2024-03-24,L,LAL,False,145
IND,Indiana Pacers,2024-03-22,W,GSW,False,123
IND,Indiana Pacers,2024-03-20,W,DET,False,122
IND,Indiana Pacers,2024-03-18,L,CLE,True,103
IND,Indiana Pacers,2024-03-16,W,BKN,True,121
IND,Indiana Pacers,2024-03-13,L,CHI,True,129
IND,Indiana Pacers,2024-03-12,W,OKC,False,121
IND,Indiana Pacers,2024-03-10,W,ORL,False,111
IND,Indiana Pacers,2024-03-07,L,MIN,True,111
IND,Indiana Pacers,2024-03-05,W,DAL,False,137
IND,Indiana Pacers,2024-03-03,L,SAS,False,105
IND,Indiana Pacers,2024-03-01,L,NOP,False,102
IND,Indiana Pacers,2024-02-28,W,NOP,True,123
IND,Indiana Pacers,2024-02-26,L,TOR,True,122
IND,Indiana Pacers,2024-02-25,W,DAL,True,133
IND,Indiana Pacers,2024-02-22,W,DET,True,129
IND,Indiana Pacers,2024-02-14,W,TOR,False,127
IND,Indiana Pacers,2024-02-12,L,CHA,False,102
IND,Indiana Pacers,2024-02-10,W,NYK,False,125
IND,Indiana Pacers,2024-02-08,L,GSW,True,109
IND,Indiana Pacers,2024-02-06,W,HOU,True,132
IND,Indiana Pacers,2024-02-04,W,CHA,False,115
IND,Indiana Pacers,2024-02-02,L,SAC,True,122
IND,Indiana Pacers,2024-02-01,L,NYK,False,105
IND,Indiana Pacers,2024-01-30,L,BOS,False,124
IND,Indiana Pacers,2024-01-28,W,MEM,True,116
IND,Indiana Pacers,2024-01-26,W,PHX,True,133
IND,Indiana Pacers,2024-01-25,W,PHI,True,134
IND,Indiana Pacers,2024-01-23,L,DEN,True,109
IND,Indiana Pacers,2024-01-21,L,PHX,False,110
IND,Indiana Pacers,2024-01-19,L,POR,False,115
IND,Indiana Pacers,2024-01-18,W,SAC,False,126
IND,Indiana Pacers,2024-01-15,L,UTA,False,105
IND,Indiana Pacers,2024-01-14,L,DEN,False,109
IND,Indiana Pacers,2024-01-12,W,ATL,False,126
IND,Indiana Pacers,2024-01-10,W,WAS,True,112
IND,Indiana Pacers,2024-01-08,W,BOS,True,133
IND,Indiana Pacers,2024-01-06,L,BOS,True,101
IND,Indiana Pacers,2024-01-05,W,ATL,True,150
IND,Indiana Pacers,2024-01-03,W,MIL,True,142
IND,Indiana Pacers,2024-01-01,W,MIL,False,122
IND,Indiana Pacers,2023-12-30,W,NYK,True,140
IND,Indiana Pacers,2023-12-28,W,CHI,False,120
IND,Indiana Pacers,2023-12-26,W,HOU,False,123
IND,Indiana Pacers,2023-12-23,L,ORL,True,110
IND,Indiana Pacers,2023-12-21,L,MEM,False,103
IND,Indiana Pacers,2023-12-20,W,CHA,True,144
IND,Indiana Pacers,2023-12-18,L,LAC,True,127
IND,Indiana Pacers,2023-12-16,L,MIN,False,109
IND,Indiana Pacers,2023-12-15,L,WAS,False,123
IND,Indiana Pacers,2023-12-13,L,MIL,False,126
IND,Indiana Pacers,2023-12-11,W,DET,False,131
IND,Indiana Pacers,2023-12-07,W,MIL,False,128
IND,Indiana Pacers,2023-12-04,W,BOS,True,122
IND,Indiana Pacers,2023-12-02,W,MIA,False,144
IND,Indiana Pacers,2023-11-30,L,MIA,False,132
IND,Indiana Pacers,2023-11-27,L,POR,True,110
IND,Indiana Pacers,2023-11-24,W,DET,True,136
IND,Indiana Pacers,2023-11-22,L,TOR,True,131
IND,Indiana Pacers,2023-11-21,W,ATL,False,157
IND,Indiana Pacers,2023-11-19,L,ORL,True,116
IND,Indiana Pacers,2023-11-14,W,PHI,False,132
IND,Indiana Pacers,2023-11-12,L,PHI,False,126
IND,Indiana Pacers,2023-11-09,W,MIL,True,126
IND,Indiana Pacers,2023-11-08,W,UTA,True,134
IND,Indiana Pacers,2023-11-06,W,SAS,True,152
IND,Indiana Pacers,2023-11-04,L,CHA,True,124
IND,Indiana Pacers,2023-11-03,W,CLE,True,121
IND,Indiana Pacers,2023-11-01,L,BOS,False,104
IND,Indiana Pacers,2023-10-30,L,CHI,True,105
IND,Indiana Pacers,2023-10-28,W,CLE,False,125
IND,Indiana Pacers,2023-10-25,W,WAS,True,143
PHI,Philadelphia 76ers,2024-04-14,W,BKN,True,107
PHI,Philadelphia 76ers,2024-04-12,W,ORL,True,125
PHI,Philadelphia 76ers,2024-04-09,W,DET,True,120
PHI,Philadelphia 76ers,2024-04-07,W,SAS,False,133
PHI,Philadelphia 76ers,2024-04-06,W,MEM,False,116
PHI,Philadelphia 76ers,2024-04-04,W,MIA,False,109
PHI,Philadelphia 76ers,2024-04-02,W,OKC,True,109
PHI,Philadelphia 76ers,2024-03-31,W,TOR,False,135
PHI,Philadelphia 76ers,2024-03-29,L,CLE,False,114
PHI,Philadelphia 76ers,2024-03-27,L,LAC,True,107
PHI,Philadelphia 76ers,2024-03-25,L,SAC,False,96
PHI,Philadelphia 76ers,2024-03-24,W,LAC,False,121
PHI,Philadelphia 76ers,2024-03-22,L,LAL,False,94
PHI,Philadelphia 76ers,2024-03-20,L,PHX,False,102
PHI,Philadelphia 76ers,2024-03-18,W,MIA,True,98
PHI,Philadelphia 76ers,2024-03-16,W,CHA,True,109
PHI,Philadelphia 76ers,2024-03-14,L,MIL,False,105
PHI,Philadelphia 76ers,2024-03-12,L,NYK,False,79
PHI,Philadelphia 76ers,2024-03-10,W,NYK,False,79
PHI,Philadelphia 76ers,2024-03-08,L,NOP,True,95
PHI,Philadelphia 76ers,2024-03-06,L,MEM,True,109
PHI,Philadelphia 76ers,2024-03-05,L,BKN,False,107
PHI,Philadelphia 76ers,2024-03-03,W,DAL,False,120
PHI,Philadelphia 76ers,2024-03-01,W,CHA,True,121
PHI,Philadelphia 76ers,2024-02-27,L,BOS,False,99
PHI,Philadelphia 76ers,2024-02-25,L,MIL,True,98
PHI,Philadelphia 76ers,2024-02-23,W,CLE,True,104
PHI,Philadelphia 76ers,2024-02-22,L,NYK,True,96
PHI,Philadelphia 76ers,2024-02-14,L,MIA,True,104
PHI,Philadelphia 76ers,2024-02-12,W,CLE,False,123
PHI,Philadelphia 76ers,2024-02-10,W,WAS,False,119
PHI,Philadelphia 76ers,2024-02-09,L,ATL,True,121
PHI,Philadelphia 76ers,2024-02-07,L,GSW,True,104
PHI,Philadelphia 76ers,2024-02-05,L,DAL,True,102
PHI,Philadelphia 76ers,2024-02-03,L,BKN,True,121
PHI,Philadelphia 76ers,2024-02-01,W,UTA,False,127
PHI,Philadelphia 76ers,2024-01-30,L,GSW,False,107
PHI,Philadelphia 76ers,2024-01-29,L,POR,False,104
PHI,Philadelphia 76ers,2024-01-27,L,DEN,False,105
PHI,Philadelphia 76ers,2024-01-25,L,IND,False,122
PHI,Philadelphia 76ers,2024-01-22,W,SAS,True,133
PHI,Philadelphia 76ers,2024-01-20,W,CHA,False,97
PHI,Philadelphia 76ers,2024-01-19,W,ORL,False,124
PHI,Philadelphia 76ers,2024-01-16,W,DEN,True,126
PHI,Philadelphia 76ers,2024-01-15,W,HOU,True,124
PHI,Philadelphia 76ers,2024-01-12,W,SAC,True,112
PHI,Philadelphia 76ers,2024-01-10,L,ATL,False,132
PHI,Philadelphia 76ers,2024-01-06,L,UTA,True,109
PHI,Philadelphia 76ers,2024-01-05,L,NYK,True,92
PHI,Philadelphia 76ers,2024-01-02,W,CHI,True,110
PHI,Philadelphia 76ers,2023-12-30,L,CHI,False,92
PHI,Philadelphia 76ers,2023-12-29,W,HOU,False,131
PHI,Philadelphia 76ers,2023-12-27,W,ORL,False,112
PHI,Philadelphia 76ers,2023-12-25,L,MIA,False,113
PHI,Philadelphia 76ers,2023-12-22,W,TOR,True,121
PHI,Philadelphia 76ers,2023-12-20,W,MIN,True,127
PHI,Philadelphia 76ers,2023-12-18,L,CHI,True,104
PHI,Philadelphia 76ers,2023-12-16,W,CHA,False,135
PHI,Philadelphia 76ers,2023-12-15,W,DET,True,124
PHI,Philadelphia 76ers,2023-12-13,W,DET,False,129
PHI,Philadelphia 76ers,2023-12-11,W,WAS,True,146
PHI,Philadelphia 76ers,2023-12-08,W,ATL,True,125
PHI,Philadelphia 76ers,2023-12-06,W,WAS,False,131
PHI,Philadelphia 76ers,2023-12-01,L,BOS,False,119
PHI,Philadelphia 76ers,2023-11-29,L,NOP,False,114
PHI,Philadelphia 76ers,2023-11-27,W,LAL,True,138
PHI,Philadelphia 76ers,2023-11-25,W,OKC,False,127
PHI,Philadelphia 76ers,2023-11-22,L,MIN,False,99
PHI,Philadelphia 76ers,2023-11-21,L,CLE,True,119
PHI,Philadelphia 76ers,2023-11-19,W,BKN,False,121
PHI,Philadelphia 76ers,2023-11-17,W,ATL,False,126
PHI,Philadelphia 76ers,2023-11-15,L,BOS,True,107
PHI,Philadelphia 76ers,2023-11-14,L,IND,True,126
PHI,Philadelphia 76ers,2023-11-12,W,IND,True,137
PHI,Philadelphia 76ers,2023-11-10,W,DET,False,114
PHI,Philadelphia 76ers,2023-11-08,W,BOS,True,106
PHI,Philadelphia 76ers,2023-11-06,W,WAS,True,146
PHI,Philadelphia 76ers,2023-11-04,W,PHX,True,112
PHI,Philadelphia 76ers,2023-11-02,W,TOR,True,114
PHI,Philadelphia 76ers,2023-10-29,W,POR,True,126
PHI,Philadelphia 76ers,2023-10-28,W,TOR,False,114
PHI,Philadelphia 76ers,2023-10-26,L,MIL,False,117
PHX,Phoenix Suns,2024-04-14,W,MIN,False,125
PHX,Phoenix Suns,2024-04-12,W,SAC,False,108
PHX,Phoenix Suns,2024-04-10,W,LAC,False,124
PHX,Phoenix Suns,2024-04-09,L,LAC,True,92
PHX,Phoenix Suns,2024-04-07,L,NOP,True,105
PHX,Phoenix Suns,2024-04-05,W,MIN,True,97
PHX,Phoenix Suns,2024-04-03,W,CLE,True,122
PHX,Phoenix Suns,2024-04-01,W,NOP,False,124
PHX,Phoenix Suns,2024-03-29,L,OKC,False,103
PHX,Phoenix Suns,2024-03-27,W,DEN,False,104
PHX,Phoenix Suns,2024-03-25,L,SAS,False,102
PHX,Phoenix Suns,2024-03-23,W,SAS,False,131
PHX,Phoenix Suns,2024-03-21,W,ATL,True,128
PHX,Phoenix Suns,2024-03-20,W,PHI,True,115
PHX,Phoenix Suns,2024-03-17,L,MIL,False,129
PHX,Phoenix Suns,2024-03-15,W,CHA,False,107
PHX,Phoenix Suns,2024-03-14,L,BOS,False,112
PHX,Phoenix Suns,2024-03-11,W,CLE,False,117
PHX,Phoenix Suns,2024-03-09,L,BOS,True,107
PHX,Phoenix Suns,2024-03-07,W,TOR,True,120
PHX,Phoenix Suns,2024-03-05,W,DEN,False,117
PHX,Phoenix Suns,2024-03-03,L,OKC,True,110
PHX,Phoenix Suns,2024-03-02,L,HOU,True,109
PHX,Phoenix Suns,2024-02-29,W,HOU,True,110
PHX,Phoenix Suns,2024-02-25,W,LAL,True,123
PHX,Phoenix Suns,2024-02-23,L,HOU,False,110
PHX,Phoenix Suns,2024-02-22,L,DAL,False,113
PHX,Phoenix Suns,2024-02-14,W,DET,True,116
PHX,Phoenix Suns,2024-02-13,W,SAC,True,130
PHX,Phoenix Suns,2024-02-10,L,GSW,False,112
PHX,Phoenix Suns,2024-02-08,W,UTA,True,129
PHX,Phoenix Suns,2024-02-06,W,MIL,True,114
PHX,Phoenix Suns,2024-02-04,W,WAS,False,140
PHX,Phoenix Suns,2024-02-02,L,ATL,False,120
PHX,Phoenix Suns,2024-01-31,W,BKN,False,136
PHX,Phoenix Suns,2024-01-29,W,MIA,False,118
PHX,Phoenix Suns,2024-01-28,L,ORL,False,98
PHX,Phoenix Suns,2024-01-26,L,IND,False,131
PHX,Phoenix Suns,2024-01-24,W,DAL,False,132
PHX,Phoenix Suns,2024-01-22,W,CHI,True,115
PHX,Phoenix Suns,2024-01-21,W,IND,True,117
PHX,Phoenix Suns,2024-01-19,W,NOP,False,123
PHX,Phoenix Suns,2024-01-16,W,SAC,True,119
PHX,Phoenix Suns,2024-01-14,W,POR,False,127
PHX,Phoenix Suns,2024-01-11,W,LAL,False,127
PHX,Phoenix Suns,2024-01-08,L,LAC,False,111
PHX,Phoenix Suns,2024-01-07,L,MEM,True,115
PHX,Phoenix Suns,2024-01-05,W,MIA,True,113
PHX,Phoenix Suns,2024-01-03,L,LAC,True,122
PHX,Phoenix Suns,2024-01-01,W,POR,True,109
PHX,Phoenix Suns,2023-12-31,W,ORL,True,112
PHX,Phoenix Suns,2023-12-29,W,CHA,True,133
PHX,Phoenix Suns,2023-12-27,W,HOU,False,129
PHX,Phoenix Suns,2023-12-25,L,DAL,True,114
PHX,Phoenix Suns,2023-12-22,L,SAC,False,105
PHX,Phoenix Suns,2023-12-19,L,POR,False,104
PHX,Phoenix Suns,2023-12-17,W,WAS,True,112
PHX,Phoenix Suns,2023-12-15,L,NYK,True,122
PHX,Phoenix Suns,2023-12-13,L,BKN,True,112
PHX,Phoenix Suns,2023-12-12,W,GSW,True,119
PHX,Phoenix Suns,2023-12-08,L,SAC,True,106
PHX,Phoenix Suns,2023-12-05,L,LAL,False,103
PHX,Phoenix Suns,2023-12-02,W,MEM,True,116
PHX,Phoenix Suns,2023-12-01,L,DEN,True,111
PHX,Phoenix Suns,2023-11-29,L,TOR,False,105
PHX,Phoenix Suns,2023-11-26,W,NYK,False,116
PHX,Phoenix Suns,2023-11-24,W,MEM,False,110
PHX,Phoenix Suns,2023-11-22,W,GSW,True,123
PHX,Phoenix Suns,2023-11-21,W,POR,True,120
PHX,Phoenix Suns,2023-11-19,W,UTA,False,140
PHX,Phoenix Suns,2023-11-17,W,UTA,False,131
PHX,Phoenix Suns,2023-11-15,W,MIN,True,133
PHX,Phoenix Suns,2023-11-12,L,OKC,True,99
PHX,Phoenix Suns,2023-11-10,L,LAL,True,119
PHX,Phoenix Suns,2023-11-08,W,CHI,False,116
PHX,Phoenix Suns,2023-11-05,W,DET,False,120
PHX,Phoenix Suns,2023-11-04,L,PHI,False,100
PHX,Phoenix Suns,2023-11-02,L,SAS,True,121
PHX,Phoenix Suns,2023-10-31,L,SAS,True,114
PHX,Phoenix Suns,2023-10-28,W,UTA,True,126
PHX,Phoenix Suns,2023-10-26,L,LAL,False,95
PHX,Phoenix Suns,2023-10-24,W,GSW,False,108
POR,Portland Trail Blazers,2024-04-14,L,SAC,False,82
POR,Portland Trail Blazers,2024-04-12,L,HOU,True,107
POR,Portland Trail Blazers,2024-04-11,L,GSW,True,92
POR,Portland Trail Blazers,2024-04-09,L,NOP,True,100
POR,Portland Trail Blazers,2024-04-07,L,BOS,False,107
POR,Portland Trail Blazers,2024-04-05,W,WAS,False,108
POR,Portland Trail Blazers,2024-04-03,W,CHA,False,89
POR,Portland Trail Blazers,2024-04-01,L,ORL,False,103
POR,Portland Trail Blazers,2024-03-29,L,MIA,False,82
POR,Portland Trail Blazers,2024-03-27,L,ATL,False,106
POR,Portland Trail Blazers,2024-03-25,L,HOU,False,92
POR,Portland Trail Blazers,2024-03-23,L,DEN,True,111
POR,Portland Trail Blazers,2024-03-22,L,LAC,True,117
POR,Portland Trail Blazers,2024-03-20,L,LAC,True,103
POR,Portland Trail Blazers,2024-03-18,L,CHI,False,107
POR,Portland Trail Blazers,2024-03-16,L,NOP,False,107
POR,Portland Trail Blazers,2024-03-14,L,NYK,True,93
POR,Portland Trail Blazers,2024-03-13,W,ATL,True,106
POR,Portland Trail Blazers,2024-03-11,L,BOS,True,99
POR,Portland Trail Blazers,2024-03-09,W,TOR,True,128
POR,Portland Trail Blazers,2024-03-08,L,HOU,True,107
POR,Portland Trail Blazers,2024-03-06,L,OKC,True,120
POR,Portland Trail Blazers,2024-03-04,L,MIN,False,114
POR,Portland Trail Blazers,2024-03-02,W,MEM,False,107
POR,Portland Trail Blazers,2024-03-01,W,MEM,False,122
POR,Portland Trail Blazers,2024-02-27,L,MIA,True,96
POR,Portland Trail Blazers,2024-02-25,L,CHA,True,80
POR,Portland Trail Blazers,2024-02-23,L,DEN,True,112
POR,Portland Trail Blazers,2024-02-15,L,MIN,True,91
POR,Portland Trail Blazers,2024-02-13,L,MIN,True,109
POR,Portland Trail Blazers,2024-02-10,L,NOP,True,84
POR,Portland Trail Blazers,2024-02-08,L,DET,True,122
POR,Portland Trail Blazers,2024-02-04,L,DEN,False,103
POR,Portland Trail Blazers,2024-02-02,L,DEN,False,108
POR,Portland Trail Blazers,2024-01-31,W,MIL,True,119
POR,Portland Trail Blazers,2024-01-29,W,PHI,True,130
POR,Portland Trail Blazers,2024-01-28,L,CHI,True,96
POR,Portland Trail Blazers,2024-01-26,L,SAS,False,100
POR,Portland Trail Blazers,2024-01-24,W,HOU,False,137
POR,Portland Trail Blazers,2024-01-23,L,OKC,False,109
POR,Portland Trail Blazers,2024-01-21,L,LAL,False,110
POR,Portland Trail Blazers,2024-01-19,W,IND,True,118
POR,Portland Trail Blazers,2024-01-17,W,BKN,True,105
POR,Portland Trail Blazers,2024-01-14,L,PHX,True,116
POR,Portland Trail Blazers,2024-01-12,L,MIN,False,93
POR,Portland Trail Blazers,2024-01-11,L,OKC,False,77
POR,Portland Trail Blazers,2024-01-09,L,NYK,False,84
POR,Portland Trail Blazers,2024-01-07,W,BKN,False,134
POR,Portland Trail Blazers,2024-01-05,L,DAL,False,103
POR,Portland Trail Blazers,2024-01-03,L,DAL,False,97
POR,Portland Trail Blazers,2024-01-01,L,PHX,False,88
POR,Portland Trail Blazers,2023-12-29,W,SAS,True,134
POR,Portland Trail Blazers,2023-12-28,L,SAS,True,105
POR,Portland Trail Blazers,2023-12-26,W,SAC,True,130
POR,Portland Trail Blazers,2023-12-23,L,GSW,False,106
POR,Portland Trail Blazers,2023-12-21,L,WAS,True,117
POR,Portland Trail Blazers,2023-12-19,W,PHX,True,109
POR,Portland Trail Blazers,2023-12-17,L,GSW,True,114
POR,Portland Trail Blazers,2023-12-16,L,DAL,True,120
POR,Portland Trail Blazers,2023-12-14,L,UTA,True,114
POR,Portland Trail Blazers,2023-12-11,L,LAC,False,127
POR,Portland Trail Blazers,2023-12-08,L,DAL,True,112
POR,Portland Trail Blazers,2023-12-06,L,GSW,False,106
POR,Portland Trail Blazers,2023-12-02,L,UTA,False,113
POR,Portland Trail Blazers,2023-11-30,W,CLE,False,103
POR,Portland Trail Blazers,2023-11-27,W,IND,False,114
POR,Portland Trail Blazers,2023-11-26,L,MIL,False,102
POR,Portland Trail Blazers,2023-11-22,W,UTA,True,121
POR,Portland Trail Blazers,2023-11-21,L,PHX,False,107
POR,Portland Trail Blazers,2023-11-19,L,OKC,True,91
POR,Portland Trail Blazers,2023-11-17,L,LAL,True,95
POR,Portland Trail Blazers,2023-11-15,L,CLE,True,95
POR,Portland Trail Blazers,2023-11-14,L,UTA,False,99
POR,Portland Trail Blazers,2023-11-12,L,LAL,False,110
POR,Portland Trail Blazers,2023-11-08,L,SAC,False,118
POR,Portland Trail Blazers,2023-11-05,L,MEM,True,100
POR,Portland Trail Blazers,2023-11-03,W,MEM,True,115
POR,Portland Trail Blazers,2023-11-01,W,DET,False,110
POR,Portland Trail Blazers,2023-10-30,W,TOR,False,99
POR,Portland Trail Blazers,2023-10-29,L,PHI,False,98
POR,Portland Trail Blazers,2023-10-27,L,ORL,True,97
POR,Portland Trail Blazers,2023-10-25,L,LAC,False,111
SAC,Sacramento Kings,2024-04-14,W,POR,True,121
SAC,Sacramento Kings,2024-04-12,L,PHX,True,107
SAC,Sacramento Kings,2024-04-11,L,NOP,True,123
SAC,Sacramento Kings,2024-04-09,L,OKC,False,105
SAC,Sacramento Kings,2024-04-07,W,BKN,False,107
SAC,Sacramento Kings,2024-04-05,L,BOS,False,100
SAC,Sacramento Kings,2024-04-04,L,NYK,False,109
SAC,Sacramento Kings,2024-04-02,W,LAC,True,109
SAC,Sacramento Kings,2024-03-31,W,UTA,True,127
SAC,Sacramento Kings,2024-03-29,L,DAL,True,103
SAC,Sacramento Kings,2024-03-26,L,DAL,True,96
SAC,Sacramento Kings,2024-03-25,W,PHI,True,108
SAC,Sacramento Kings,2024-03-23,W,ORL,False,109
SAC,Sacramento Kings,2024-03-21,L,WAS,False,102
SAC,Sacramento Kings,2024-03-20,W,TOR,False,123
SAC,Sacramento Kings,2024-03-18,W,MEM,True,121
SAC,Sacramento Kings,2024-03-16,L,NYK,True,91
SAC,Sacramento Kings,2024-03-13,W,LAL,True,120
SAC,Sacramento Kings,2024-03-12,W,MIL,True,129
SAC,Sacramento Kings,2024-03-10,L,HOU,True,104
SAC,Sacramento Kings,2024-03-07,W,SAS,True,131
SAC,Sacramento Kings,2024-03-06,W,LAL,False,130
SAC,Sacramento Kings,2024-03-04,L,CHI,True,109
SAC,Sacramento Kings,2024-03-01,W,MIN,False,124
SAC,Sacramento Kings,2024-02-28,L,DEN,False,96
SAC,Sacramento Kings,2024-02-26,L,MIA,True,110
SAC,Sacramento Kings,2024-02-25,W,LAC,False,123
SAC,Sacramento Kings,2024-02-22,W,SAS,True,127
SAC,Sacramento Kings,2024-02-14,W,DEN,False,102
SAC,Sacramento Kings,2024-02-13,L,PHX,False,125
SAC,Sacramento Kings,2024-02-11,L,OKC,False,113
SAC,Sacramento Kings,2024-02-09,W,DEN,True,135
SAC,Sacramento Kings,2024-02-07,L,DET,True,120
SAC,Sacramento Kings,2024-02-05,L,CLE,False,110
SAC,Sacramento Kings,2024-02-03,W,CHI,False,123
SAC,Sacramento Kings,2024-02-02,W,IND,False,133
SAC,Sacramento Kings,2024-01-31,L,MIA,False,106
SAC,Sacramento Kings,2024-01-29,W,MEM,False,103
SAC,Sacramento Kings,2024-01-27,W,DAL,False,120
SAC,Sacramento Kings,2024-01-25,W,GSW,False,134
SAC,Sacramento Kings,2024-01-22,W,ATL,True,122
SAC,Sacramento Kings,2024-01-18,L,IND,True,121
SAC,Sacramento Kings,2024-01-16,L,PHX,False,117
SAC,Sacramento Kings,2024-01-14,L,MIL,False,142
SAC,Sacramento Kings,2024-01-12,L,PHI,False,93
SAC,Sacramento Kings,2024-01-10,W,CHA,False,123
SAC,Sacramento Kings,2024-01-09,W,DET,False,131
SAC,Sacramento Kings,2024-01-07,L,NOP,True,100
SAC,Sacramento Kings,2024-01-05,W,TOR,True,135
SAC,Sacramento Kings,2024-01-03,W,ORL,True,138
SAC,Sacramento Kings,2024-01-02,L,CHA,True,104
SAC,Sacramento Kings,2023-12-31,W,MEM,False,123
SAC,Sacramento Kings,2023-12-29,W,ATL,False,117
SAC,Sacramento Kings,2023-12-26,L,POR,False,113
SAC,Sacramento Kings,2023-12-23,L,MIN,True,98
SAC,Sacramento Kings,2023-12-22,W,PHX,True,120
SAC,Sacramento Kings,2023-12-20,L,BOS,True,119
SAC,Sacramento Kings,2023-12-18,W,WAS,True,143
SAC,Sacramento Kings,2023-12-16,W,UTA,True,125
SAC,Sacramento Kings,2023-12-14,W,OKC,True,128
SAC,Sacramento Kings,2023-12-12,L,LAC,False,99
SAC,Sacramento Kings,2023-12-11,W,BKN,True,131
SAC,Sacramento Kings,2023-12-08,W,PHX,False,114
SAC,Sacramento Kings,2023-12-04,L,NOP,True,117
SAC,Sacramento Kings,2023-12-02,W,DEN,True,123
SAC,Sacramento Kings,2023-11-29,L,LAC,True,117
SAC,Sacramento Kings,2023-11-28,W,GSW,True,124
SAC,Sacramento Kings,2023-11-24,W,MIN,False,124
SAC,Sacramento Kings,2023-11-22,L,NOP,False,112
SAC,Sacramento Kings,2023-11-20,L,NOP,False,93
SAC,Sacramento Kings,2023-11-19,W,DAL,False,129
SAC,Sacramento Kings,2023-11-17,W,SAS,False,129
SAC,Sacramento Kings,2023-11-15,W,LAL,False,125
SAC,Sacramento Kings,2023-11-13,W,CLE,True,132
SAC,Sacramento Kings,2023-11-10,W,OKC,True,105
SAC,Sacramento Kings,2023-11-08,W,POR,True,121
SAC,Sacramento Kings,2023-11-06,L,HOU,False,97
SAC,Sacramento Kings,2023-11-04,L,HOU,False,89
SAC,Sacramento Kings,2023-11-01,L,GSW,False,101
SAC,Sacramento Kings,2023-10-29,W,LAL,True,132
SAC,Sacramento Kings,2023-10-27,L,GSW,True,114
SAC,Sacramento Kings,2023-10-25,W,UTA,False,130
SAS,San Antonio Spurs,2024-04-14,W,DET,True,123
SAS,San Antonio Spurs,2024-04-12,W,DEN,True,121
SAS,San Antonio Spurs,2024-04-10,L,OKC,False,89
SAS,San Antonio Spurs,2024-04-09,W,MEM,False,102
SAS,San Antonio Spurs,2024-04-07,L,PHI,True,126
SAS,San Antonio Spurs,2024-04-05,W,NOP,False,111
SAS,San Antonio Spurs,2024-04-02,L,DEN,False,105
SAS,San Antonio Spurs,2024-03-31,L,GSW,True,113
SAS,San Antonio Spurs,2024-03-29,W,NYK,True,130
SAS,San Antonio Spurs,2024-03-27,W,UTA,False,118
SAS,San Antonio Spurs,2024-03-25,W,PHX,True,104
SAS,San Antonio Spurs,2024-03-23,L,PHX,True,106
SAS,San Antonio Spurs,2024-03-22,L,MEM,True,97
SAS,San Antonio Spurs,2024-03-19,L,DAL,True,107
SAS,San Antonio Spurs,2024-03-17,W,BKN,True,122
SAS,San Antonio Spurs,2024-03-15,L,DEN,True,106
SAS,San Antonio Spurs,2024-03-12,L,HOU,True,101
SAS,San Antonio Spurs,2024-03-11,L,GSW,True,102
SAS,San Antonio Spurs,2024-03-09,W,GSW,False,126
SAS,San Antonio Spurs,2024-03-07,L,SAC,False,129
SAS,San Antonio Spurs,2024-03-05,L,HOU,False,101
SAS,San Antonio Spurs,2024-03-03,W,IND,True,117
SAS,San Antonio Spurs,2024-02-29,W,OKC,True,132
SAS,San Antonio Spurs,2024-02-27,L,MIN,False,105
SAS,San Antonio Spurs,2024-02-25,L,UTA,False,109
SAS,San Antonio Spurs,2024-02-23,L,LAL,False,118
SAS,San Antonio Spurs,2024-02-22,L,SAC,False,122
SAS,San Antonio Spurs,2024-02-14,L,DAL,False,93
SAS,San Antonio Spurs,2024-02-12,W,TOR,False,122
SAS,San Antonio Spurs,2024-02-10,L,BKN,False,103
